customer_id,signup_date,country,city,gender,age,membership_tier,tenure_months,avg_session_length,sessions_per_month,support_tickets,last_payment_method,is_mobile_user,num_devices,email_click_rate,referral_count,discount_rate,satisfaction_score,monthly_spend,churn,total_session_time,complaint_rate,clicks_per_session,device_per_session,referral_per_month,loyalty_score,engagement_index,referral_value_score,discount_sensitivity,mobile_loyalty_flag,signup_month,signup_dayofweek
103129,2022-04-16,vietnam,can tho,male,31,standard,43,37.24,18,3,debit card,True,1,0.227,1,0.122,4.9,58.03,0,670.32,0.06976581939954885,0.01261041053274818,0.0555524693072607,0.02325527313318295,210.70000000000002,3284.5680000000007,4.9,0.0,1,4,5
103130,2024-06-24,vietnam,hanoi,female,29,basic,16,21.94,22,2,paypal,True,3,0.133,1,0.079,5.4,64.05,0,482.68,0.12499218798825072,0.006045179764556157,0.13635743829825916,0.06249609399412536,86.4,2606.472,5.4,0.0,1,6,0
103131,2021-04-21,vietnam,can tho,male,38,basic,55,18.4,18,0,paypal,True,1,0.243,0,0.026,5.5,54.12,0,331.2,0.0,0.01349925004166435,0.0555524693072607,0.0,302.5,1821.6,0.0,0.0,1,4,2
103132,2024-02-15,philippines,quezon city,male,27,premium,21,34.06,23,0,debit card,True,6,0.231,0,0.171,4.0,82.24,0,783.3800000000001,0.0,0.010043041606886656,0.2608582235554976,0.0,84.0,3133.5200000000004,0.0,0.0,1,2,3
103133,2025-08-04,indonesia,jakarta,male,33,premium,3,14.86,23,1,credit card,True,2,0.12,0,0.034,5.9,63.51,0,341.78,0.33322225924691773,0.005217164471109951,0.08695274118516585,0.0,17.700000000000003,2016.502,0.0,0.0,1,8,0
103134,2021-08-12,malaysia,kuala lumpur,male,40,basic,51,17.51,23,0,credit card,False,3,0.273,1,0.032,7.3,73.42,0,402.73,0.0,0.01186904917177514,0.1304291117777488,0.019607458677280837,372.3,2939.929,7.3,0.0,0,8,3
103135,2023-04-30,indonesia,medan,male,35,standard,30,26.06,19,0,debit card,False,1,0.287,1,0.091,8.3,55.86,0,495.14,0.0,0.015104468185884951,0.0526288090100521,0.033332222259258026,249.00000000000003,4109.662,8.3,0.0,0,4,6
103136,2018-03-20,thailand,pattaya,female,25,standard,93,29.45,21,1,debit card,False,1,0.069,0,0.02,8.8,52.24,0,618.4499999999999,0.0107525725529833,0.0032855578305794964,0.04761678015332603,0.0,818.4000000000001,5442.36,0.0,0.0,0,3,1
103137,2019-06-30,thailand,pattaya,female,38,premium,77,17.42,23,0,credit card,False,3,0.111,0,0.16,8.2,47.86,0,400.66,0.0,0.004825877135776705,0.1304291117777488,0.0,631.4,3285.412,0.0,0.0,0,6,6
103138,2022-02-02,indonesia,denpasar,female,53,standard,45,25.67,23,0,paypal,True,2,0.317,2,0.014,8.7,89.67,0,590.4100000000001,0.0,0.013782009477848788,0.08695274118516585,0.04444345681207085,391.49999999999994,5136.567,17.4,0.0,1,2,2
103139,2020-07-12,malaysia,shah alam,male,41,standard,64,24.69,21,0,credit card,False,2,0.263,0,0.12,8.0,63.8,0,518.49,0.0,0.012523213180324747,0.09523356030665206,0.0,512.0,4147.92,0.0,0.0,0,7,6
103140,2019-09-11,malaysia,ipoh,other,33,premium,75,21.8,15,0,e-wallet,True,3,0.33,1,0.019,6.6,71.78,0,327.0,0.0,0.021998533431104594,0.1999866675554963,0.013333155557925894,495.0,2158.2,6.6,0.0,1,9,2
103141,2018-11-01,philippines,davao,female,35,basic,85,17.66,16,1,debit card,True,2,0.046,0,0.058,4.4,34.16,0,282.56,0.011764567475676757,0.0028748203237297667,0.12499218798825072,0.0,374.00000000000006,1243.2640000000001,0.0,0.0,1,11,3
103142,2024-02-25,indonesia,jakarta,male,55,standard,20,28.74,20,0,debit card,False,6,0.174,1,0.205,8.0,78.99,0,574.8,0.0,0.008699565021748911,0.2999850007499625,0.049997500124993745,160.0,4598.4,8.0,0.0,0,2,6
103143,2022-05-17,indonesia,jakarta,female,43,basic,42,5.88,6,0,credit card,False,3,0.076,0,0.156,6.1,37.23,0,35.28,0.0,0.012664555907348773,0.4999166805532411,0.0,256.2,215.208,0.0,0.0,0,5,1
103144,2025-02-14,malaysia,penang,female,19,premium,8,23.11,22,0,credit card,True,4,0.116,1,0.019,8.4,85.3,0,508.41999999999996,0.0,0.005272487614199355,0.1818099177310122,0.1249843769528809,67.2,4270.728,8.4,0.0,1,2,4
103145,2020-11-13,malaysia,johor bahru,female,41,vip,60,16.53,20,1,credit card,True,5,0.138,1,0.041,6.2,83.05,0,330.6,0.01666638889351844,0.006899655017249138,0.24998750062496874,0.01666638889351844,372.0,2049.7200000000003,6.2,0.0,1,11,4
103146,2022-08-26,philippines,quezon city,male,47,basic,39,21.03,21,0,paypal,True,4,0.06,1,0.129,7.8,48.01,0,441.63,0.0,0.0028570068091995616,0.19046712061330412,0.025640368195687293,304.2,3444.714,7.8,0.0,1,8,4
103147,2022-01-24,indonesia,medan,male,18,basic,46,16.45,18,0,credit card,True,4,0.464,0,0.052,7.3,50.24,0,296.09999999999997,0.0,0.025776345758568967,0.2222098772290428,0.0,335.8,2161.5299999999997,0.0,0.0,1,1,0
103148,2024-02-09,thailand,unknown,other,99,basic,21,12.35,15,0,credit card,True,1,0.078,0,0.0,6.6,57.3,0,185.25,0.0,0.005199653356442904,0.06666222251849876,0.0,138.6,1222.6499999999999,0.0,0.0,1,2,4
103149,2023-02-12,singapore,woodlands,female,33,basic,33,16.84,22,1,bank transfer,False,3,0.237,0,0.113,6.3,67.62,0,370.48,0.03030211205721039,0.010772237625562474,0.13635743829825916,0.0,207.9,2334.024,0.0,0.0,0,2,6
103150,2025-04-08,indonesia,bandung,female,47,standard,7,17.56,21,0,debit card,False,3,0.244,1,0.063,5.9,35.69,0,368.76,0.0,0.01161849435741155,0.14285034045997808,0.142836737608913,41.300000000000004,2175.684,5.9,0.0,0,4,1
103151,2018-03-24,malaysia,ipoh,female,34,standard,92,20.15,15,0,bank transfer,True,2,0.103,0,0.113,6.7,55.43,0,302.25,0.0,0.0068662089194053725,0.13332444503699753,0.0,616.4,2025.075,0.0,0.0,1,3,5
103152,2018-04-03,thailand,bangkok,female,38,standard,92,21.91,15,1,credit card,True,2,0.046,1,0.14,5.5,50.13,0,328.65,0.010869447071227487,0.003066462235850943,0.13332444503699753,0.010869447071227487,506.0,1807.5749999999998,5.5,0.0,1,4,1
103153,2025-04-18,singapore,jurong,male,38,standard,6,27.02,25,2,bank transfer,False,1,0.076,0,0.133,7.2,43.06,0,675.5,0.33327778703549404,0.0030398784048638054,0.039998400063997436,0.0,43.2,4863.6,0.0,0.0,0,4,4
103154,2025-03-05,singapore,central,female,41,basic,8,33.86,14,0,e-wallet,False,1,0.185,0,0.124,5.8,56.05,0,474.03999999999996,0.0,0.013213341904149705,0.07142346975216056,0.0,46.4,2749.432,0.0,0.0,0,3,2
103155,2025-03-13,indonesia,denpasar,male,39,standard,8,22.54,18,0,e-wallet,True,2,0.221,0,0.081,5.1,30.99,0,405.71999999999997,0.0,0.012277095716904616,0.1111049386145214,0.0,40.8,2069.1719999999996,0.0,0.0,1,3,3
103156,2022-01-07,philippines,davao,female,27,premium,46,13.65,22,0,credit card,True,6,0.368,0,0.103,7.7,47.14,0,300.3,0.0,0.016726512431253122,0.27271487659651833,0.0,354.2,2312.31,0.0,0.0,1,1,4
103157,2023-07-18,malaysia,ipoh,female,33,standard,28,28.21,14,1,credit card,False,2,0.337,0,0.085,3.6,46.56,0,394.94,0.03571301024963394,0.024069709306478112,0.14284693950432112,0.0,100.8,1421.784,0.0,0.0,0,7,1
103158,2020-02-13,vietnam,hai phong,male,35,basic,69,24.12,13,1,e-wallet,False,2,0.355,0,0.08,4.2,41.85,0,313.56,0.014492543586324834,0.027305591877547882,0.15383432043688947,0.0,289.8,1316.952,0.0,0.0,0,2,3
103159,2021-10-25,malaysia,shah alam,other,46,basic,49,14.02,18,0,credit card,True,5,0.117,1,0.066,6.1,42.11,0,252.35999999999999,0.0,0.006499638908949503,0.2777623465363035,0.020407746780677947,298.9,1539.3959999999997,6.1,0.0,1,10,0
103160,2025-05-22,singapore,unknown,male,39,basic,5,22.6,16,2,debit card,False,3,0.174,0,0.048,6.4,20.27,0,361.6,0.3999200159968006,0.010874320354977813,0.18748828198237608,0.0,32.0,2314.2400000000002,0.0,0.0,0,5,3
103161,2020-03-02,malaysia,ipoh,male,29,standard,69,27.41,22,0,credit card,False,5,0.231,0,0.09,6.9,63.3,0,603.02,0.0,0.010499522748965956,0.22726239716376528,0.0,476.1,4160.838,0.0,0.0,0,3,0
103162,2019-04-21,malaysia,ipoh,male,27,basic,79,15.24,19,0,e-wallet,True,2,0.278,0,0.12,6.4,47.78,0,289.56,0.0,0.014630808904794484,0.1052576180201042,0.0,505.6,1853.1840000000002,0.0,0.0,1,4,6
103163,2019-05-19,singapore,yishun,male,41,premium,78,17.49,22,0,credit card,False,4,0.333,2,0.011,7.5,68.49,0,384.78,0.0,0.015135675651106769,0.1818099177310122,0.025640696914142124,585.0,2885.85,15.0,0.0,0,5,6
103164,2023-02-14,malaysia,kuala lumpur,male,31,premium,33,22.61,17,1,credit card,True,3,0.209,0,0.079,7.1,46.5,0,384.37,0.03030211205721039,0.012293394506205516,0.1764602082230457,0.0,234.29999999999998,2729.027,0.0,0.0,1,2,1
103165,2018-08-19,singapore,yishun,male,42,standard,87,19.67,23,0,debit card,False,4,0.245,0,0.076,7.3,82.59,0,452.41,0.0,0.010651710795182817,0.1739054823703317,0.0,635.1,3302.5930000000003,0.0,0.0,0,8,6
103166,2022-05-06,philippines,quezon city,female,34,basic,42,9.62,18,3,debit card,False,4,0.158,0,0.079,6.1,31.48,0,173.16,0.07142687078879074,0.008777290150547191,0.2222098772290428,0.0,256.2,1056.2759999999998,0.0,0.0,0,5,4
103167,2022-11-10,malaysia,penang,female,48,standard,36,40.76,16,1,debit card,True,6,0.031,3,0.04,7.0,81.28,0,652.16,0.027777006194272383,0.0019373789138178862,0.37497656396475215,0.08333101858281715,252.0,4565.12,21.0,0.0,1,11,3
103168,2025-06-30,thailand,hat yai,female,28,premium,4,17.18,7,0,debit card,True,1,0.168,0,0.175,6.3,64.79,0,120.25999999999999,0.0,0.023996571918297387,0.142836737608913,0.0,25.2,757.6379999999999,0.0,0.0,1,6,0
103169,2024-03-06,singapore,tampines,male,48,basic,20,16.4,17,1,credit card,True,4,0.221,0,0.101,4.0,41.43,0,278.79999999999995,0.049997500124993745,0.0129992353390977,0.2352802776307276,0.0,80.0,1115.1999999999998,0.0,0.0,1,3,2
103170,2018-05-11,indonesia,medan,female,44,vip,91,18.98,15,1,e-wallet,True,2,0.24,0,0.0,5.5,70.36,0,284.7,0.010988890231975473,0.015998933404439704,0.13332444503699753,0.0,500.5,1565.85,0.0,0.0,1,5,4
103171,2020-01-13,malaysia,ipoh,female,31,standard,70,21.11,11,1,credit card,False,2,0.231,1,0.048,5.5,144.66457226854075,0,232.20999999999998,0.014285510206997042,0.020998091082628855,0.181801654395055,0.014285510206997042,385.0,1277.155,5.5,0.0,0,1,0
103172,2019-01-19,malaysia,kuala lumpur,male,27,basic,82,24.48,13,0,debit card,False,2,0.222,1,0.066,6.0,46.53,0,318.24,0.0,0.017075609568494732,0.15383432043688947,0.012194973232033755,492.0,1909.44,6.0,0.0,0,1,5
103173,2022-04-16,malaysia,kuala lumpur,female,52,standard,43,13.36,18,0,credit card,False,4,0.163,0,0.131,5.7,51.48,0,240.48,0.0,0.009055052497083495,0.2222098772290428,0.0,245.1,1370.7359999999999,0.0,0.0,0,4,5
103174,2024-08-06,malaysia,penang,male,27,basic,15,31.97,12,0,credit card,False,4,0.153,0,0.066,7.0,31.15,0,383.64,0.0,0.012748937588534289,0.3333055578701775,0.0,105.0,2685.48,0.0,0.0,0,8,1
103175,2020-01-31,malaysia,kuala lumpur,female,38,basic,70,10.53,14,0,paypal,True,2,0.18,1,0.027,7.3,58.01,0,147.42,0.0,0.012856224555388901,0.14284693950432112,0.014285510206997042,511.0,1076.166,7.3,0.0,1,1,4
103176,2021-02-21,indonesia,jakarta,male,38,standard,57,18.35,18,0,debit card,False,3,0.222,0,0.068,7.1,61.54,0,330.3,0.0,0.012332648186211876,0.1666574079217821,0.0,404.7,2345.13,0.0,0.0,0,2,6
103177,2020-07-31,philippines,manila,male,35,basic,64,28.03,25,2,paypal,False,2,0.175,0,0.121,5.5,61.46,0,700.75,0.031249511726379273,0.006999720011199551,0.07999680012799487,0.0,352.0,3854.125,0.0,0.0,0,7,4
103178,2025-05-19,vietnam,hai phong,female,42,basic,5,27.53,28,2,credit card,True,4,0.133,0,0.103,4.8,61.64,0,770.84,0.3999200159968006,0.0047498303632013145,0.14285204099853577,0.0,24.0,3700.032,0.0,0.0,1,5,0
103179,2021-07-20,thailand,bangkok,male,27,basic,52,3.0,16,0,unknown,False,1,0.261,0,0.093,6.7,38.25,0,48.0,0.0,0.01631148053246672,0.06249609399412536,0.0,348.40000000000003,321.6,0.0,0.0,0,7,1
103180,2024-07-30,malaysia,johor bahru,male,52,basic,15,21.42,19,0,credit card,True,2,0.202,0,0.074,8.2,34.82,0,406.98,0.0,0.010631019420030524,0.1052576180201042,0.0,122.99999999999999,3337.236,0.0,0.0,1,7,1
103181,2023-11-18,malaysia,ipoh,female,28,basic,24,22.35,17,0,debit card,True,5,0.112,0,0.045,7.2,41.79,0,379.95000000000005,0.0,0.006587847773660373,0.2941003470384095,0.0,172.8,2735.6400000000003,0.0,0.0,1,11,5
103182,2025-08-10,malaysia,kuala lumpur,female,34,standard,3,23.79,11,0,credit card,True,3,0.29,0,0.056,5.2,47.19,0,261.69,0.0,0.026361239887282974,0.2727024815925825,0.0,15.600000000000001,1360.788,0.0,0.0,1,8,6
103183,2022-06-28,malaysia,kuala lumpur,female,35,basic,40,17.09,14,1,credit card,False,6,0.185,0,0.0,6.6,54.3,0,239.26,0.02499937501562461,0.013213341904149705,0.4285408185129634,0.0,264.0,1579.1159999999998,0.0,0.0,0,6,1
103184,2018-10-28,singapore,central,male,44,basic,85,19.89,12,1,paypal,True,5,0.033,1,0.121,6.0,45.48,0,238.68,0.011764567475676757,0.0027497708524289646,0.41663194733772185,0.011764567475676757,510.0,1432.08,6.0,0.0,1,10,6
103185,2019-09-01,indonesia,surabaya,male,52,basic,75,26.06,12,0,credit card,True,5,0.154,4,0.079,6.3,32.21,0,312.71999999999997,0.0,0.012832263978001834,0.41663194733772185,0.053332622231703576,472.5,1970.1359999999997,25.2,0.0,1,9,6
103186,2023-01-26,malaysia,kuala lumpur,female,53,basic,33,27.9,10,0,paypal,False,3,0.237,2,0.055,6.0,42.87,0,279.0,0.0,0.023697630236976304,0.29997000299970006,0.06060422411442078,198.0,1674.0,12.0,0.0,0,1,3
103187,2020-05-31,malaysia,kuala lumpur,male,45,basic,66,10.44,25,0,credit card,True,2,0.467,0,0.063,5.5,80.13,0,261.0,0.0,0.018679252829886805,0.07999680012799487,0.0,363.0,1435.5,0.0,0.0,1,5,6
103188,2024-02-29,vietnam,can tho,male,32,premium,20,25.65,25,1,paypal,True,2,0.301,0,0.091,7.3,106.43,0,641.25,0.049997500124993745,0.012039518419263229,0.07999680012799487,0.0,146.0,4681.125,0.0,0.0,1,2,3
103189,2021-05-06,thailand,phuket,female,35,standard,54,24.74,23,1,paypal,True,2,0.183,1,0.0,4.5,73.65,0,569.02,0.01851817558934094,0.007956175818442676,0.08695274118516585,0.01851817558934094,243.0,2560.59,4.5,0.0,1,5,3
103190,2023-11-30,malaysia,johor bahru,male,32,vip,23,28.7,23,1,credit card,True,4,0.445,0,0.049,4.8,69.56,0,660.1,0.04347637059258293,0.019346984913699402,0.1739054823703317,0.0,110.39999999999999,3168.48,0.0,0.0,1,11,3
103191,2024-08-25,philippines,manila,male,24,basic,14,15.02,16,1,credit card,False,4,0.298,0,0.11,5.6,37.98,0,240.32,0.07142346975216056,0.018623836010249358,0.24998437597650144,0.0,78.39999999999999,1345.792,0.0,0.0,0,8,6
103192,2020-01-25,philippines,davao,male,32,premium,70,25.49,21,0,e-wallet,True,7,0.08,1,0.0,10.0,70.3,0,535.29,0.0,0.0038093424122660822,0.3333174610732822,0.014285510206997042,700.0,5352.9,10.0,0.0,1,1,5
103193,2021-04-21,malaysia,penang,male,43,standard,55,7.0,13,0,credit card,True,4,0.331,0,0.053,5.2,33.14,0,91.0,0.0,0.02545958003230521,0.30766864087377893,0.0,286.0,473.2,0.0,0.0,1,4,2
103194,2020-03-06,malaysia,johor bahru,male,27,standard,69,19.0,13,1,debit card,True,4,0.158,0,0.054,3.9,28.13,0,247.0,0.014492543586324834,0.01215291131451427,0.30766864087377893,0.0,269.09999999999997,963.3,0.0,0.0,1,3,4
103195,2024-07-12,singapore,jurong,male,18,basic,16,19.38,16,0,credit card,True,3,0.305,0,0.113,4.1,54.3,0,310.08,0.0,0.019061308668208234,0.18748828198237608,0.0,65.6,1271.3279999999997,0.0,0.0,1,7,4
103196,2023-06-18,philippines,davao,male,24,basic,29,22.63,17,1,paypal,False,1,0.088,0,0.079,7.6,49.83,0,384.71,0.034481569601048236,0.005176166107876007,0.0588200694076819,0.0,220.39999999999998,2923.796,0.0,0.0,0,6,6
103197,2021-08-16,vietnam,hai phong,female,42,premium,51,27.79,22,0,paypal,True,5,0.312,0,0.0,7.7,73.03,0,611.38,0.0,0.014181173583018953,0.22726239716376528,0.0,392.7,4707.626,0.0,0.0,1,8,0
103198,2018-08-10,malaysia,shah alam,female,20,standard,88,13.24,19,0,credit card,True,2,0.035,0,0.027,8.2,43.99,0,251.56,0.0,0.0018420083153518237,0.1052576180201042,0.0,721.5999999999999,2062.792,0.0,0.0,1,8,4
103199,2020-10-08,malaysia,shah alam,male,31,standard,61,31.61,19,2,credit card,True,6,0.13,0,0.037,6.8,45.69,0,600.59,0.032786347764790745,0.006841745171306773,0.3157728540603126,0.0,414.8,4084.012,0.0,0.0,1,10,3
103200,2025-09-08,indonesia,unknown,female,32,basic,2,3.21,20,0,e-wallet,True,3,0.299,0,0.142,7.9,42.09,0,64.2,0.0,0.01494925253737313,0.14999250037498124,0.0,15.8,507.18000000000006,0.0,0.0,1,9,0
103201,2019-11-20,singapore,tampines,male,37,basic,72,8.49,18,1,paypal,False,2,0.341,0,0.152,6.4,24.0,1,152.82,0.013888695990333468,0.018943392033775902,0.1111049386145214,0.0,460.8,978.048,0.0,0.152,0,11,2
103202,2018-04-28,malaysia,johor bahru,male,37,vip,91,29.53,18,1,credit card,True,7,0.347,0,0.063,5.9,68.95,0,531.54,0.010988890231975473,0.019276706849619463,0.3888672851508249,0.0,536.9,3136.086,0.0,0.0,1,4,5
103203,2018-06-23,vietnam,hanoi,male,39,standard,89,22.83,12,0,debit card,True,3,0.2,1,0.169,4.5,52.15,0,273.96,0.0,0.016665277893508877,0.24997916840263312,0.011235828810912236,400.5,1232.82,4.5,0.0,1,6,5
103204,2021-05-27,indonesia,bandung,female,34,premium,54,35.65,12,0,e-wallet,True,5,0.321,1,0.064,6.0,89.3,0,427.79999999999995,0.0,0.026747771019081747,0.41663194733772185,0.01851817558934094,324.0,2566.7999999999997,6.0,0.0,1,5,3
103205,2024-06-24,vietnam,hai phong,other,26,basic,16,28.13,20,1,debit card,True,3,0.139,1,0.129,7.2,26.86,0,562.6,0.06249609399412536,0.006949652517374131,0.14999250037498124,0.06249609399412536,115.2,4050.7200000000003,7.2,0.0,1,6,0
103206,2023-08-07,vietnam,can tho,female,43,standard,27,22.1,18,0,credit card,True,2,0.113,1,0.208,9.3,45.55,0,397.8,0.0,0.00627742903172046,0.1111049386145214,0.037035665345727935,251.10000000000002,3699.5400000000004,9.3,0.0,1,8,0
103207,2019-03-17,thailand,chiang mai,male,19,basic,80,18.06,15,2,credit card,True,2,0.233,1,0.133,6.5,27.56,0,270.9,0.0249996875039062,0.015532297846810214,0.13332444503699753,0.0124998437519531,520.0,1760.85,6.5,0.0,1,3,6
103208,2021-05-09,singapore,woodlands,male,42,basic,54,16.98,18,0,debit card,True,3,0.216,2,0.117,6.8,63.53,0,305.64,0.0,0.011999333370368312,0.1666574079217821,0.03703635117868188,367.2,2078.352,13.6,0.0,1,5,6
103209,2022-05-19,indonesia,bandung,female,45,standard,42,24.94,20,0,bank transfer,True,2,0.106,0,0.068,7.8,55.3,0,498.8,0.0,0.005299735013249337,0.09999500024998749,0.0,327.59999999999997,3890.64,0.0,0.0,1,5,3
103210,2024-09-28,malaysia,penang,male,56,standard,13,21.94,12,0,debit card,True,2,0.598,1,0.065,4.6,33.68,0,263.28000000000003,0.0,0.04982918090159153,0.16665277893508876,0.07691716021844473,59.8,1211.088,4.6,0.0,1,9,5
103211,2020-10-24,indonesia,surabaya,female,28,basic,61,24.0,12,0,paypal,True,6,0.167,0,0.022,4.9,79.47,0,288.0,0.0,0.013915507041079911,0.49995833680526625,0.0,298.90000000000003,1411.2,0.0,0.0,1,10,5
103212,2020-08-07,malaysia,kuala lumpur,female,30,standard,64,16.59,10,0,bank transfer,True,4,0.552,0,0.048,5.7,49.92,0,165.9,0.0,0.05519448055194481,0.3999600039996001,0.0,364.8,945.6300000000001,0.0,0.0,1,8,4
103213,2018-03-24,thailand,hat yai,female,35,standard,92,23.62,20,0,credit card,False,1,0.172,1,0.007,7.3,64.96,0,472.40000000000003,0.0,0.008599570021498923,0.049997500124993745,0.010869447071227487,671.6,3448.52,7.3,0.0,0,3,5
103214,2020-09-15,malaysia,shah alam,female,35,premium,62,34.32,24,0,credit card,False,2,0.118,0,0.035,8.3,88.03,0,823.6800000000001,0.0,0.004916461814091079,0.083329861255781,0.0,514.6,6836.544000000001,0.0,0.0,0,9,1
103215,2024-12-15,malaysia,penang,female,43,basic,10,26.44,21,2,e-wallet,False,2,0.107,0,0.015,7.2,74.37,0,555.24,0.19998000199980004,0.005094995476405885,0.09523356030665206,0.0,72.0,3997.728,0.0,0.0,0,12,6
103216,2023-08-16,malaysia,ipoh,female,40,basic,27,18.25,21,1,credit card,True,1,0.21,0,0.077,6.3,24.77,0,383.25,0.037035665345727935,0.009999523832198466,0.04761678015332603,0.0,170.1,2414.475,0.0,0.0,1,8,2
103217,2025-07-15,malaysia,penang,female,32,premium,3,24.81,10,1,paypal,True,2,0.13,1,0.048,4.3,66.83,0,248.1,0.33322225924691773,0.012998700129987002,0.19998000199980004,0.33322225924691773,12.899999999999999,1066.83,4.3,0.0,1,7,1
103218,2022-10-19,thailand,bangkok,male,34,standard,37,24.21,15,1,debit card,True,2,0.266,0,0.134,5.3,45.93,0,363.15000000000003,0.027026296586578742,0.017732151189920674,0.13332444503699753,0.0,196.1,1924.6950000000002,0.0,0.0,1,10,2
103219,2018-12-13,thailand,hat yai,female,43,standard,84,23.65,17,1,debit card,True,4,0.34,0,0.05,6.2,40.85,0,402.04999999999995,0.011904620183093058,0.019998823598611846,0.2352802776307276,0.0,520.8000000000001,2492.7099999999996,0.0,0.0,1,12,3
103220,2019-06-18,singapore,woodlands,male,24,basic,77,25.07,22,2,debit card,False,4,0.253,0,0.212,4.3,30.03,0,551.54,0.02597368865339411,0.011499477296486522,0.1818099177310122,0.0,331.09999999999997,2371.622,0.0,0.0,0,6,1
103221,2025-05-28,malaysia,penang,male,33,premium,5,29.26,17,0,paypal,False,2,0.43,0,0.089,7.4,55.59,0,497.42,0.0,0.025292629845303217,0.1176401388153638,0.0,37.0,3680.9080000000004,0.0,0.0,0,5,2
103222,2022-12-26,malaysia,kuala lumpur,male,40,premium,34,30.6,20,1,e-wallet,True,4,0.306,0,0.113,6.1,58.21,0,612.0,0.029410899679421197,0.015299235038248087,0.19999000049997498,0.0,207.39999999999998,3733.2,0.0,0.0,1,12,0
103223,2019-03-27,malaysia,ipoh,male,25,standard,80,22.02,19,1,bank transfer,False,3,0.171,0,0.114,7.3,71.37,0,418.38,0.0124998437519531,0.00899952634071891,0.1578864270301563,0.0,584.0,3054.174,0.0,0.0,0,3,2
103224,2020-07-06,malaysia,penang,female,18,premium,65,10.98,21,1,credit card,True,2,0.285,1,0.122,5.5,48.24,0,230.58,0.015384378701866123,0.013570782343697917,0.09523356030665206,0.015384378701866123,357.5,1268.19,5.5,0.0,1,7,0
103225,2020-08-11,philippines,cebu,female,48,standard,63,22.68,15,0,credit card,False,2,0.222,1,0.099,9.8,40.52,0,340.2,0.0,0.014799013399106727,0.13332444503699753,0.015872763924382152,617.4000000000001,3333.96,9.8,0.0,0,8,1
103226,2018-08-02,malaysia,shah alam,male,35,basic,88,20.74,23,2,e-wallet,False,1,0.261,0,0.141,7.5,40.53,0,477.02,0.022727014465744707,0.011347332724664145,0.04347637059258293,0.0,660.0,3577.6499999999996,0.0,0.0,0,8,3
103227,2020-06-18,malaysia,kuala lumpur,male,24,standard,65,26.41,14,1,credit card,True,2,0.246,1,0.031,6.3,53.36,0,369.74,0.015384378701866123,0.0175701735590315,0.14284693950432112,0.015384378701866123,409.5,2329.362,6.3,0.0,1,6,3
103228,2021-04-04,malaysia,johor bahru,female,35,premium,56,12.31,32,0,credit card,False,3,0.031,0,0.102,8.5,60.78,0,393.92,0.0,0.0009687197275085154,0.09374707040404988,0.0,476.0,3348.32,0.0,0.0,0,4,6
103229,2024-08-17,malaysia,penang,female,33,standard,14,26.0,28,0,paypal,False,5,0.11,1,0.023,5.1,78.97,0,728.0,0.0,0.003928431127459733,0.1785650512481697,0.07142346975216056,71.39999999999999,3712.7999999999997,5.1,0.0,0,8,5
103230,2019-10-15,singapore,yishun,female,26,standard,73,23.02,14,0,credit card,True,4,0.102,0,0.077,4.8,40.35,0,322.28,0.0,0.007285193914720377,0.28569387900864224,0.0,350.4,1546.9439999999997,0.0,0.0,1,10,1
103231,2024-12-29,indonesia,medan,male,38,basic,10,14.21,20,0,paypal,True,2,0.128,0,0.079,7.2,74.92,0,284.20000000000005,0.0,0.0063996800159992,0.09999500024998749,0.0,72.0,2046.2400000000005,0.0,0.0,1,12,6
103232,2020-09-09,malaysia,shah alam,female,35,premium,62,5.41,18,1,e-wallet,True,3,0.261,0,0.069,7.7,73.85,0,97.38,0.016128772116578767,0.014499194489195044,0.1666574079217821,0.0,477.40000000000003,749.826,0.0,0.0,1,9,2
103233,2019-07-30,malaysia,penang,male,29,standard,76,28.95,21,0,debit card,True,5,0.125,2,0.03,9.0,62.34,0,607.9499999999999,0.0,0.005952097519165754,0.23808390076663014,0.026315443217852397,684.0,5471.549999999999,18.0,0.0,1,7,1
103234,2018-11-29,malaysia,penang,male,28,basic,84,14.09,22,0,credit card,True,1,0.215,0,0.177,6.7,37.37,0,309.98,0.0,0.009772283078041906,0.04545247943275305,0.0,562.8000000000001,2076.866,0.0,0.0,1,11,3
103235,2018-07-31,malaysia,penang,male,26,standard,88,10.16,23,2,credit card,True,4,0.123,0,0.016,5.1,53.29,0,233.68,0.022727014465744707,0.0053475935828877,0.1739054823703317,0.0,448.79999999999995,1191.768,0.0,0.0,1,7,1
103236,2018-10-16,malaysia,johor bahru,male,42,vip,86,17.48,16,0,credit card,True,6,0.187,0,0.159,7.8,94.49,1,279.68,0.0,0.011686769576901443,0.37497656396475215,0.0,670.8,2181.504,0.0,0.159,0,10,1
103237,2025-04-11,philippines,cebu,male,24,basic,7,31.37,9,2,credit card,True,2,0.393,1,0.073,4.4,44.42,0,282.33,0.285673475217826,0.043661815353849574,0.22219753360737698,0.142836737608913,30.800000000000004,1242.252,4.4,0.0,1,4,4
103238,2024-01-23,indonesia,jakarta,other,28,basic,21,23.56,23,0,e-wallet,True,3,0.401,1,0.062,6.0,63.96,0,541.88,0.0,0.017434024607625755,0.1304291117777488,0.04761678015332603,126.0,3251.2799999999997,6.0,0.0,1,1,1
