customer_id,signup_date,country,city,gender,age,membership_tier,tenure_months,avg_session_length,sessions_per_month,support_tickets,last_payment_method,is_mobile_user,num_devices,email_click_rate,referral_count,discount_rate,satisfaction_score,monthly_spend,churn
103759,2021-11-20,Vietnam,Can Tho,Female,39.0,Basic,48,15.46,20.0,2,Credit Card,True,2,0.335,0,0.153,7.6,38.21,0
103760,2023-02-21,Malaysia,Johor Bahru,Female,42.0,Basic,33,10.01,13.0,1,Credit Card,True,3,0.205,1,0.129,3.5,57.39,0
103761,2020-10-23,Thailand,Bangkok,Female,33.0,Basic,61,20.8,17.0,1,E-Wallet,False,2,0.337,1,0.013,6.0,44.69,0
103762,2019-06-20,Indonesia,Medan,Female,22.0,Basic,77,22.4,28.0,0,Bank Transfer,False,5,0.032,0,0.128,9.0,25.38,0
103763,2019-08-24,Malaysia,Ipoh,,38.0,Standard,75,17.29,14.0,1,,True,3,0.266,0,0.112,6.3,28.65,0
103764,2020-09-14,Singapore,Woodlands,Female,35,Basic,62,16.0,15.0,0,Credit Card,False,4,0.168,1,0.058,6.9,48.25,0
103765,2019-08-29,Malaysia,Shah Alam,Female,25.0,Premium,75,17.61,18.0,0,Credit Card,True,6,0.241,1,0.11,7.2,80.36,0
103766,2025-07-10,Indonesia,Denpasar,Male,18.0,Basic,4,16.61,,1,PayPal,True,2,0.073,0,0.052,7.2,47.99,0
103767,2018-05-19,Singapore,Yishun,Female,40.0,Basic,91,29.45,17.0,1,Credit Card,False,4,0.095,0,0.046,6.2,58.16,0
103768,2023-08-20,Malaysia,Shah Alam,Male,29.0,Basic,27,15.57,22.0,1,Credit Card,False,4,0.461,0,0.085,7.5,61.43,0
103769,2022-04-04,Malaysia,Johor Bahru,Female,37.0,Premium,43,8.84,21.0,0,Debit Card,True,5,0.144,0,0.0,9.1,70.71,0
103770,2018-05-10,Indonesia,Denpasar,Female,36.0,Standard,91,28.29,18.0,1,Credit Card,False,2,0.063,1,0.139,7.3,31.94,0
103771,2019-02-05,Philippines,Manila,Female,25.0,Basic,82,29.31,15.0,1,PayPal,True,1,0.119,2,0.086,7.8,57.07,0
103772,2021-05-29,Malaysia,Penang,Male,39.0,Basic,54,21.04,16.0,1,E-Wallet,True,1,0.234,0,0.031,5.5,71.61,0
103773,2019-10-04,Thailand,Phuket,Female,27.0,Standard,74,12.98,10.0,0,Credit Card,False,3,0.09,0,0.04,6.9,22.85,0
103774,2019-03-13,Indonesia,Denpasar,Male,22.0,Standard,81,6.49,20.0,3,Bank Transfer,True,4,0.254,0,0.063,6.3,49.08,0
103775,2021-11-24,Philippines,Baguio,female,20.0,Basic,48,22.28,10.0,0,Debit Card,False,2,0.146,0,0.073,7.2,17.77,0
103776,2021-02-10,Vietnam,Da Nang,Female,35.0,Standard,57,26.1,15.0,2,Credit Card,True,1,0.272,0,0.07,4.6,45.78,0
103777,2022-01-15,Indonesia,Bandung,female,49.0,Basic,46,15.5,16.0,0,Debit Card,True,4,0.305,0,0.057,5.8,70.23,0
103778,2022-04-28,Indonesia,Medan,Female,35.0,Basic,43,28.42,24.0,0,E-Wallet,False,2,0.506,0,0.103,6.2,104.93,0
103779,2018-02-27,Philippines,Manila,Female,51.0,Standard,93,,18.0,0,E-Wallet,False,5,0.333,0,0.158,5.3,43.49,0
103780,2021-02-10,Malaysia,Ipoh,Male,48.0,VIP,57,22.57,9.0,0,PayPal,False,2,0.032,0,0.115,8.0,62.65,0
103781,2019-12-01,Malaysia,Penang,Male,40.0,Standard,72,5.73,14.0,0,Debit Card,True,5,0.127,0,0.043,7.5,71.35,0
103782,2021-02-19,Malaysia,Kuala Lumpur,Female,49.0,Basic,57,14.41,17.0,1,Credit Card,True,4,0.451,0,0.138,5.1,42.33,0
103783,2024-09-21,Vietnam,Da Nang,Male,48.0,Basic,13,7.98,13.0,2,Debit Card,False,4,0.441,1,0.066,4.2,22.08,0
103784,2022-01-23,Vietnam,Can Tho,Male,46.0,Premium,46,26.51,14.0,2,Debit Card,True,3,0.437,2,0.078,6.4,60.41,0
103785,2021-01-13,Malaysia,Shah Alam,Female,18.0,Basic,58,24.73,13.0,1,Credit Card,True,4,0.154,0,0.089,5.0,45.9,0
103786,2022-06-30,Indonesia,Surabaya,Male,33.0,Standard,40,,18.0,0,Credit Card,True,3,0.549,0,0.092,4.3,43.31,0
103787,2019-02-04,Singapore,Yishun,Male,29.0,Standard,82,23.55,16.0,1,Credit Card,True,5,0.142,0,0.106,7.3,33.62,0
103788,2024-07-31,Malaysia,Penang,Female,46.0,Standard,15,18.56,12.0,3,Bank Transfer,True,3,,1,0.105,5.4,51.78,0
103789,2023-11-17,Brunei,Bandar Seri Begawan,Male,32.0,Basic,24,13.75,12.0,1,Debit Card,True,1,0.204,1,0.035,6.1,48.08,0
103790,2022-03-25,Malaysia,Kuala Lumpur,Male,51.0,Basic,44,29.89,19.0,1,Credit Card,True,3,0.136,0,0.089,8.7,57.04,0
103791,2025-01-09,Malaysia,Ipoh,Male,36.0,Standard,10,43.14,17.0,0,Credit Card,False,2,0.339,0,0.115,4.6,55.74,0
103792,2018-04-18,Indonesia,Surabaya,Female,35.0,VIP,92,30.07,17.0,0,Credit Card,True,5,0.189,0,0.096,6.6,112.19,0
103793,2023-06-08,Thailand,Pattaya,Female,32.0,Basic,29,23.69,14.0,1,Credit Card,True,2,0.518,0,0.091,4.4,62.52,0
103794,2023-06-21,Malaysia,Penang,Female,33.0,Standard,29,,18.0,2,Debit Card,True,4,0.433,0,0.119,5.9,51.73,0
103795,2018-06-01,Indonesia,Denpasar,Male,37.0,Standard,90,8.95,17.0,0,Credit Card,False,6,0.239,0,0.089,8.7,41.66,0
103796,2020-06-24,Indonesia,,Female,34.0,Standard,65,29.04,20.0,0,E-Wallet,True,4,0.019,1,0.057,9.0,67.58,0
103797,2020-04-29,Malaysia,Kuala Lumpur,Female,31.0,Standard,67,16.25,19.0,0,PayPal,True,2,0.521,0,0.106,3.7,60.96,0
103798,2025-08-28,Malaysia,Shah Alam,,31.0,Standard,2,12.39,18.0,0,PayPal,True,3,0.298,0,,6.8,75.27,0
103799,2023-06-16,Indonesia,Bandung,Female,51.0,Premium,29,20.5,16.0,2,PayPal,False,3,0.131,0,0.11,3.6,75.89,0
103800,2018-01-27,Malaysia,Ipoh,Male,53.0,Basic,94,15.77,18.0,1,Debit Card,True,1,0.356,0,0.143,7.0,50.03,0
103801,2018-04-29,Philippines,Quezon City,Male,31.0,Premium,91,14.61,15.0,0,Credit Card,True,7,0.156,0,0.0,7.2,70.11,0
103802,2019-12-24,Vietnam,Da Nang,Male,43.0,Standard,71,18.09,22.0,1,Debit Card,True,1,0.145,1,0.024,8.1,62.99,0
103803,2023-11-18,Brunei,Bangar,male,28.0,Standard,24,6.88,23.0,0,Credit Card,False,6,0.298,0,0.069,5.5,24.75,0
103804,2018-01-03,Malaysia,Penang,Female,32.0,Basic,95,19.92,15.0,1,Credit Card,False,4,0.189,0,0.086,7.2,50.05,0
103805,2020-03-16,Brunei,Tutong,Female,25.0,Standard,68,23.93,22.0,3,Credit Card,True,1,0.148,0,0.036,9.2,70.79,0
103806,2023-06-16,Singapore,Yishun,Female,44.0,Basic,29,14.08,10.0,1,Credit Card,True,2,0.66,0,0.0,3.6,26.27,0
103807,2021-02-03,Malaysia,Shah Alam,Male,39.0,Basic,58,32.78,18.0,1,PayPal,False,3,0.236,1,0.111,5.4,64.01,0
103808,2021-06-07,Malaysia,Shah Alam,Male,41.0,Basic,53,17.42,17.0,0,Credit Card,False,4,0.23,0,0.101,4.9,48.8,0
103809,2018-10-31,Malaysia,Shah Alam,Male,43.0,Premium,85,13.38,17.0,0,,True,3,0.324,1,0.061,7.7,69.05,0
103810,2018-06-26,Thailand,Chiang Mai,Male,27.0,Standard,89,28.54,15.0,0,E-Wallet,True,6,0.07,1,0.11,7.8,26.6,0
103811,2018-03-25,Singapore,Yishun,Male,32.0,Premium,92,22.52,11.0,1,Credit Card,False,5,0.294,0,0.123,4.5,55.56,0
103812,2018-09-20,Malaysia,Kuala Lumpur,Female,39.0,Standard,86,32.73,16.0,2,Debit Card,True,6,0.145,0,0.092,6.6,47.88,0
103813,2021-05-04,Indonesia,Jakarta,,32.0,Premium,54,34.86,13.0,0,Debit Card,True,4,0.239,0,0.115,6.8,53.21,0
103814,2024-11-10,Malaysia,Penang,Other,36.0,Premium,12,10.95,19.0,2,Debit Card,True,2,0.41,0,0.01,3.3,81.0,0
103815,2024-09-22,Indonesia,Bandung,Male,28.0,Basic,13,39.81,18.0,0,Credit Card,False,3,0.508,0,0.122,6.5,49.61,0
103816,2024-03-03,Malaysia,Shah Alam,Female,47.0,Basic,20,3.19,21.0,0,Bank Transfer,False,2,0.451,0,0.061,6.5,31.39,0
103817,2020-03-12,Vietnam,Can Tho,Female,43.0,Standard,68,11.85,23.0,0,Debit Card,True,2,0.127,0,0.084,8.4,60.99,0
103818,2020-06-13,Vietnam,Can Tho,Male,46.0,Basic,65,11.31,17.0,2,Debit Card,True,2,0.508,0,0.0,4.1,50.07,0
103819,2020-05-22,Singapore,Jurong,Female,41.0,VIP,66,32.79,20.0,1,E-Wallet,True,2,0.676,0,0.13,5.2,95.94,0
103820,2019-01-23,Malaysia,Johor Bahru,Female,25.0,Basic,82,26.15,24.0,1,Credit Card,False,3,0.244,0,0.048,5.4,57.52,0
103821,2023-01-10,Malaysia,Kuala Lumpur,Female,31.0,Standard,34,,23.0,1,Debit Card,True,4,0.272,3,0.045,5.9,68.37,0
103822,2025-09-15,Vietnam,Da Nang,Female,29.0,Standard,1,3.0,23.0,0,PayPal,False,1,,0,0.157,8.2,45.86,0
103823,2023-06-27,Malaysia,Johor Bahru,Male,33.0,Basic,28,,20.0,2,PayPal,True,3,0.395,1,0.113,5.2,58.83,0
103824,2020-10-28,Malaysia,Kuala Lumpur,Female,45.0,Basic,61,41.51,19.0,1,Credit Card,True,3,0.488,0,0.035,3.6,74.93,0
103825,2022-07-08,Malaysia,Kuala Lumpur,Female,22.0,Basic,40,26.12,24.0,0,PayPal,True,4,0.309,0,0.154,8.0,51.28,0
103826,2022-03-21,Singapore,Jurong,Male,30.0,Standard,44,19.37,19.0,1,E-Wallet,True,2,0.354,0,0.089,7.2,39.34,0
103827,2019-03-26,Singapore,Yishun,Male,31.0,Basic,80,30.65,16.0,2,PayPal,True,2,0.341,0,0.073,7.1,66.28,0
103828,2018-12-08,Vietnam,Da Nang,Female,23.0,Standard,84,23.17,18.0,0,Credit Card,False,3,0.41,0,0.116,4.3,39.79,0
103829,2021-01-01,Malaysia,Shah Alam,Male,,Standard,59,18.0,15.0,1,Bank Transfer,True,3,,1,0.12,6.4,36.66,0
103830,2020-05-09,Malaysia,Shah Alam,Female,32.0,Standard,66,16.57,14.0,0,Bank Transfer,True,2,0.147,1,0.0,4.6,60.24,0
103831,2023-12-09,Vietnam,,Female,45.0,Basic,23,26.34,11.0,0,PayPal,True,1,0.046,0,0.0,4.7,49.83,0
103832,2018-10-29,Vietnam,Ho Chi Minh,Female,33.0,Basic,85,19.75,19.0,1,PayPal,True,5,0.442,2,0.06,6.2,47.77,0
103833,2023-07-13,Malaysia,Shah Alam,Male,39.0,Standard,28,23.34,23.0,0,Credit Card,True,2,0.089,0,0.117,6.7,54.05,0
103834,2020-05-30,Singapore,Yishun,Male,36.0,Basic,66,3.41,12.0,1,Credit Card,True,1,,1,0.043,4.9,59.8,0
103835,2024-03-31,Malaysia,Penang,nan,18.0,Premium,19,21.12,19.0,0,Debit Card,True,5,0.283,0,0.162,8.0,68.74,0
103836,2018-03-07,Philippines,Cebu,Female,22.0,Basic,93,13.52,26.0,1,Credit Card,True,5,0.561,0,0.109,6.2,62.32,0
103837,2018-08-18,Malaysia,Shah Alam,Female,38.0,Standard,88,30.3,20.0,0,Bank Transfer,True,3,0.105,1,0.034,8.2,67.98,0
103838,2020-07-10,Philippines,Davao,Female,38.0,Standard,64,13.53,13.0,0,E-Wallet,True,2,0.18,0,0.152,4.3,54.58,0
103839,2023-01-07,Thailand,Bangkok,Female,34.0,Standard,34,15.88,20.0,0,Credit Card,True,3,,0,0.108,7.2,43.87,0
103840,2018-02-20,Indonesia,Surabaya,Male,47.0,VIP,93,11.18,22.0,0,Debit Card,True,3,0.012,0,0.081,8.0,66.75,0
103841,2025-05-30,Malaysia,Johor Bahru,Male,40.0,Basic,5,,17.0,0,Credit Card,True,4,0.38,0,0.126,7.2,33.18,0
103842,2019-01-22,Singapore,Tampines,Female,49.0,Premium,82,26.14,11.0,1,Debit Card,True,8,0.341,0,0.088,4.5,74.63,0
103843,2020-11-27,Singapore,Tampines,Male,18.0,Basic,60,13.23,24.0,1,Debit Card,True,4,0.083,1,0.091,7.0,33.25,0
103844,2020-01-23,Malaysia,Penang,Male,51.0,Basic,70,14.59,23.0,0,Credit Card,False,4,0.692,0,0.122,4.3,41.45,0
103845,2021-04-11,Indonesia,Denpasar,Male,30.0,Basic,55,28.34,20.0,1,Bank Transfer,True,1,0.118,0,,5.2,37.95,0
103846,2024-12-15,Brunei,Bangar,Male,35.0,Standard,10,38.34,20.0,0,Bank Transfer,True,5,0.39,0,0.066,8.4,45.73,0
103847,2022-11-27,Indonesia,Jakarta,Male,46.0,Standard,35,25.58,18.0,0,Debit Card,True,3,0.32,0,0.113,5.9,60.47,0
103848,2022-01-18,Thailand,Chiang Mai,Female,18.0,Standard,46,31.19,23.0,1,Debit Card,True,3,0.45,0,0.03,4.8,52.2,0
103849,2023-09-20,Malaysia,Shah Alam,female,33.0,Standard,26,19.89,16.0,1,Credit Card,True,4,0.127,1,0.104,6.1,56.89,0
103850,2023-04-29,Singapore,Tampines,Female,,Premium,30,13.5,20.0,1,Credit Card,True,5,0.152,1,0.141,6.2,67.84,0
103851,2021-02-26,Malaysia,Ipoh,Female,29,Premium,57,20.66,24.0,1,PayPal,True,1,0.494,0,0.12,5.2,67.57,0
103852,2020-12-13,Indonesia,Bandung,Female,43.0,Basic,59,30.69,20.0,0,E-Wallet,True,2,0.143,1,0.002,7.3,73.85,0
103853,2023-11-04,Philippines,Baguio,Female,41.0,Basic,24,17.47,22.0,1,E-Wallet,True,5,0.148,0,0.067,4.8,42.0,0
103854,2024-06-01,Indonesia,Bandung,Male,37.0,Basic,17,19.23,21.0,0,Credit Card,True,4,0.078,0,0.025,7.7,42.71,0
103855,2021-05-23,Malaysia,Shah Alam,Female,40.0,Basic,54,39.8,12.0,0,Credit Card,True,1,0.247,0,0.047,6.2,46.99,0
103856,2019-03-01,Malaysia,Kuala Lumpur,Male,47.0,Basic,81,36.11,20.0,0,Credit Card,True,1,0.27,1,0.054,7.0,54.75,0
103857,2024-02-15,Indonesia,Medan,Male,40.0,Basic,21,23.15,17.0,0,Bank Transfer,True,2,0.357,0,0.058,7.5,40.27,0
103858,2018-06-10,Singapore,Yishun,Male,43.0,VIP,90,31.44,20.0,1,PayPal,True,4,0.668,1,0.069,3.5,81.2,0
103859,2025-07-23,Vietnam,Da Nang,Female,27,Premium,3,12.49,14.0,1,E-Wallet,True,2,0.445,0,0.1,6.0,55.04,0
103860,2022-04-14,Vietnam,Hai Phong,Male,40.0,Premium,43,27.32,26.0,0,Debit Card,True,3,0.159,0,0.04,6.5,74.54,0
103861,2024-08-25,Indonesia,Bandung,Male,39.0,Premium,14,22.85,18.0,0,Credit Card,True,1,0.09,0,0.0,6.7,58.97,0
103862,2018-09-01,Malaysia,Kuala Lumpur,Male,45.0,Standard,87,25.37,18.0,1,Debit Card,True,3,0.119,0,0.051,5.4,83.02,0
103863,2018-07-02,Malaysia,Penang,Female,25.0,Basic,89,11.24,20.0,0,Bank Transfer,False,3,0.295,0,0.081,6.0,16.36,0
103864,2019-06-28,Malaysia,Penang,Female,,Standard,77,9.6,26.0,0,Credit Card,True,4,0.171,0,0.039,7.0,35.37,0
103865,2025-09-27,Malaysia,Shah Alam,Female,27.0,Basic,1,17.52,18.0,0,Bank Transfer,True,4,0.232,0,0.077,7.3,33.19,0
103866,2022-04-21,Singapore,Central,Male,56.0,Basic,43,11.06,17.0,1,Debit Card,True,1,0.243,0,0.175,5.7,45.09,0
103867,2018-04-03,Indonesia,Surabaya,Male,27.0,Basic,92,14.4,22.0,3,Credit Card,True,1,0.257,2,0.0,5.7,58.95,0
103868,2024-08-12,Indonesia,Bandung,Female,24.0,Basic,15,42.69,17.0,0,PayPal,False,1,0.395,0,0.14,7.5,54.57,0
103869,2018-06-08,Malaysia,Kuala Lumpur,Male,32.0,Standard,90,31.85,21.0,1,Credit Card,False,4,0.359,1,0.087,5.6,66.97,0
103870,2024-09-11,Malaysia,Johor Bahru,Female,44.0,Premium,14,,19.0,1,Credit Card,False,4,0.192,1,0.097,6.4,31.38,0
103871,2019-03-14,Malaysia,Penang,Female,38.0,Basic,81,25.6,16.0,0,Credit Card,False,3,0.2,0,0.047,7.4,49.09,0
103872,2024-08-17,Malaysia,Kuala Lumpur,Female,50.0,Basic,14,25.34,8.0,2,Debit Card,True,4,0.277,1,0.087,4.2,70.25,0
103873,2018-11-02,Vietnam,Hai Phong,Female,32.0,Basic,85,20.47,16.0,0,Credit Card,True,2,0.286,0,0.082,4.5,53.33,0
103874,2023-05-28,Malaysia,Penang,Male,31.0,Standard,29,,20.0,1,Credit Card,True,4,0.605,3,0.032,5.2,48.16,0
103875,2020-09-08,Singapore,Tampines,Male,28.0,Basic,62,29.58,25.0,2,Debit Card,True,3,0.133,0,0.082,8.4,58.14,0
103876,2024-07-04,Malaysia,Kuala Lumpur,Female,30.0,VIP,16,20.15,,0,Credit Card,True,2,0.44,0,0.081,7.3,100.12,0
103877,2023-03-04,Vietnam,Ho Chi Minh,Male,22.0,Basic,32,33.55,12.0,0,Debit Card,True,4,0.139,0,0.093,6.4,64.46,0
103878,2018-12-09,Indonesia,Surabaya,Male,29.0,VIP,84,20.05,14.0,0,PayPal,False,3,0.578,0,0.024,6.1,68.16,0
103879,2025-08-03,Malaysia,Penang,Male,24.0,Basic,3,14.06,25.0,0,Bank Transfer,True,1,0.401,0,0.158,7.4,67.3,0
103880,2023-03-04,Singapore,Yishun,Male,41.0,Standard,32,24.1,17.0,0,PayPal,False,1,0.39,0,0.019,5.5,42.91,0
103881,2023-03-17,Thailand,Phuket,Male,48.0,Basic,32,20.46,18.0,2,PayPal,True,5,0.401,0,0.16,4.4,58.25,0
103882,2024-01-15,Philippines,Manila,Male,,Standard,22,19.96,15.0,1,PayPal,True,1,0.201,0,0.016,5.6,37.3,0
103883,2021-02-07,Malaysia,Johor Bahru,Female,29.0,Basic,57,29.04,22.0,1,Credit Card,True,1,0.315,0,0.169,6.7,68.67,0
103884,2024-07-25,Philippines,Baguio,Female,42.0,Premium,15,19.09,12.0,2,Credit Card,True,2,0.298,1,0.065,4.4,45.31,0
103885,2025-08-05,Philippines,Baguio,Female,35.0,Basic,3,14.53,,1,Debit Card,True,4,0.345,2,0.13,7.5,30.12,0
103886,2018-12-31,Philippines,Cebu,Female,44.0,Standard,83,18.88,15.0,2,PayPal,False,3,0.113,1,0.09,5.5,47.94,0
103887,2023-04-05,Indonesia,Bandung,Male,26.0,Basic,31,16.08,25.0,0,Credit Card,True,1,0.331,0,0.071,5.2,54.85,0
103888,2023-08-25,Indonesia,Medan,Male,27.0,Basic,26,15.99,22.0,0,PayPal,True,6,0.441,0,0.04,8.1,69.87,0
103889,2024-01-10,Singapore,Jurong,Male,42.0,Basic,22,29.83,,0,Credit Card,True,2,0.529,0,0.118,3.1,51.27,0
103890,2019-06-16,Thailand,Pattaya,Female,35.0,VIP,77,13.82,14.0,0,PayPal,True,2,0.052,0,0.111,6.4,82.99,0
103891,2020-12-11,Indonesia,Denpasar,Female,43.0,Basic,59,22.95,18.0,2,Credit Card,True,2,0.19,2,,5.7,45.67,0
103892,2020-05-04,Indonesia,Bandung,Male,27.0,Basic,67,19.34,17.0,0,Credit Card,True,4,0.201,0,0.072,8.6,217.11275803558868,0
103893,2019-04-14,Singapore,Tampines,,39.0,Basic,80,21.12,24.0,2,E-Wallet,True,5,0.137,0,0.219,8.5,70.24,0
103894,2021-09-06,Thailand,Chiang Mai,Female,40.0,Standard,50,5.71,,1,PayPal,True,3,0.451,1,0.074,4.3,36.51,0
103895,2020-05-28,Vietnam,,Female,21.0,Basic,66,27.15,,2,Bank Transfer,True,3,0.358,1,0.127,3.2,47.45,0
103896,2025-03-28,Malaysia,Ipoh,Female,35.0,Premium,7,19.76,21.0,0,Credit Card,True,5,0.065,1,0.047,8.4,82.91,0
103897,2019-01-02,Vietnam,Ho Chi Minh,Male,18.0,Standard,83,29.77,15.0,0,E-Wallet,False,3,0.136,0,0.086,5.9,44.56,0
103898,2023-06-26,Indonesia,Denpasar,Male,48.0,Standard,28,,22.0,0,PayPal,True,4,0.287,1,0.09,8.5,64.43,0
103899,2019-10-03,Vietnam,Ho Chi Minh,Female,23.0,Basic,74,22.39,,0,Debit Card,True,2,,0,0.006,7.0,39.72,0
103900,2020-05-11,Singapore,Jurong,Female,,Standard,66,22.06,16.0,0,Credit Card,False,2,0.187,0,0.137,6.1,39.72,0
103901,2021-12-05,Malaysia,Ipoh,Female,35.0,Basic,47,39.92,16.0,0,Credit Card,False,1,0.021,0,0.037,7.6,61.33,0
103902,2019-08-12,Philippines,Quezon City,Female,26.0,Basic,76,15.58,18.0,0,PayPal,True,4,0.16,1,0.022,6.3,43.77,0
103903,2021-08-22,Malaysia,Kuala Lumpur,Female,52.0,Basic,51,24.34,27.0,0,PayPal,True,2,0.371,1,0.028,5.9,38.49,0
103904,2018-04-02,Vietnam,Hai Phong,female,29.0,Standard,92,23.91,22.0,2,Credit Card,True,3,0.535,0,0.0,2.8,66.64,0
103905,2019-04-03,Singapore,Yishun,Male,33.0,Basic,80,9.09,22.0,0,Credit Card,True,4,0.398,0,0.137,7.7,45.97,0
103906,2020-12-11,Singapore,Tampines,Male,29.0,Basic,59,21.53,15.0,1,PayPal,True,3,0.19,2,0.093,6.2,47.65,0
103907,2023-02-28,Malaysia,Ipoh,Female,29.0,Standard,32,,16.0,0,Credit Card,True,2,0.047,0,0.103,6.3,63.28,0
103908,2021-02-18,Indonesia,Jakarta,Male,34.0,Basic,57,21.46,19.0,1,PayPal,False,2,0.419,0,0.084,6.1,48.76,0
103909,2023-06-18,Malaysia,Ipoh,Female,41.0,Standard,29,9.02,,0,Credit Card,True,6,0.239,0,0.055,8.1,65.8,0
103910,2023-03-30,Malaysia,Penang,Female,36.0,Standard,31,25.05,11.0,0,Credit Card,True,5,0.003,0,0.056,5.5,65.46,0
103911,2023-08-02,Malaysia,Shah Alam,Other,28.0,Basic,27,11.92,19.0,0,Credit Card,True,3,0.181,0,0.051,7.6,50.07,0
103912,2022-02-24,Malaysia,Johor Bahru,Male,35.0,Basic,45,21.9,24.0,1,Credit Card,True,5,0.07,0,0.055,5.6,57.89,0
103913,2021-11-04,Brunei,Tutong,Male,23.0,Basic,48,9.0,19.0,0,Debit Card,True,2,0.144,0,0.081,8.5,36.4,0
103914,2019-01-22,Brunei,Kuala Belait,Female,46.0,Standard,82,25.8,15.0,0,Credit Card,False,2,0.182,0,0.096,8.2,57.93,0
103915,2023-06-05,Malaysia,Penang,Female,30.0,VIP,29,21.37,11.0,1,Credit Card,True,3,0.451,1,0.064,4.0,72.93,0
103916,2022-06-19,Thailand,Bangkok,Female,31.0,Basic,41,20.53,23.0,1,Bank Transfer,True,7,0.132,0,0.03,4.0,33.33,0
103917,2022-08-12,Malaysia,Ipoh,Male,18.0,Standard,39,23.12,18.0,0,Debit Card,True,2,0.156,1,0.021,7.4,59.41,0
103918,2021-08-05,Indonesia,Denpasar,Male,30.0,Standard,51,,9.0,0,Credit Card,True,4,0.088,0,0.074,7.0,55.08,0
103919,2022-11-28,Vietnam,Hai Phong,,50.0,Premium,35,15.13,15.0,1,PayPal,True,3,0.102,0,0.137,6.1,54.65,0
103920,2019-01-06,Philippines,Davao,Female,41.0,Standard,83,21.86,15.0,1,Credit Card,True,2,0.419,1,0.11,3.9,46.11,0
103921,2024-02-10,Singapore,Jurong,Female,45.0,Basic,21,18.27,22.0,1,Credit Card,True,3,0.066,0,0.04,8.9,43.19,0
103922,2020-02-11,Thailand,Bangkok,Male,36.0,Basic,69,32.42,16.0,1,Credit Card,True,6,0.069,1,0.058,6.0,76.43,0
103923,2022-08-13,Malaysia,Penang,Male,18.0,Premium,39,18.73,17.0,0,,False,4,0.157,0,0.16,8.1,77.22,0
103924,2018-07-24,Brunei,Bandar Seri Begawan,Male,36.0,Standard,88,15.56,15.0,3,Credit Card,True,2,0.121,1,0.0,6.6,45.21,0
103925,2020-08-11,Malaysia,Ipoh,Female,37.0,Basic,63,9.96,20.0,0,E-Wallet,True,1,0.111,1,0.029,6.7,35.8,0
103926,2024-01-29,Indonesia,Bandung,Female,43.0,Basic,21,19.86,19.0,1,Credit Card,False,2,0.666,0,0.078,6.4,41.46,0
103927,2020-04-04,Indonesia,Jakarta,Male,35,Basic,68,16.47,17.0,0,Debit Card,False,3,0.322,0,0.06,4.1,48.94,0
103928,2018-08-10,Thailand,Pattaya,Male,28.0,Premium,88,24.89,19.0,0,Credit Card,True,5,0.36,0,0.0,5.9,74.47,0
103929,2021-04-06,Malaysia,Ipoh,Female,99,Standard,55,23.78,17.0,0,Debit Card,True,2,0.343,1,0.046,5.3,61.09,0
103930,2020-12-15,Philippines,Davao,Male,32.0,Standard,59,26.25,14.0,1,Debit Card,True,4,0.221,0,0.058,5.5,41.56,0
103931,2022-05-18,Malaysia,Kuala Lumpur,Female,40.0,Basic,42,11.93,24.0,2,Debit Card,False,4,0.103,0,0.0,9.2,16.09,0
103932,2025-04-16,Indonesia,Denpasar,Female,34.0,Basic,6,3.0,28.0,3,Credit Card,False,3,0.184,1,0.139,7.5,39.54,0
103933,2023-03-24,Malaysia,Ipoh,Male,26.0,Basic,32,21.99,21.0,0,Bank Transfer,True,3,0.09,0,0.02,3.4,45.39,0
103934,2018-06-16,Malaysia,Johor Bahru,,40.0,Basic,90,28.59,21.0,1,Credit Card,True,3,0.028,1,0.11,9.9,53.21,0
103935,2022-03-23,Indonesia,,Female,28.0,Basic,44,18.85,21.0,1,Bank Transfer,True,5,0.228,3,0.066,7.0,62.51,0
103936,2018-05-22,Singapore,Jurong,Male,,Basic,90,36.28,13.0,1,,True,3,0.304,0,0.048,6.1,61.58,0
103937,2023-12-13,Malaysia,Kuala Lumpur,Male,31.0,Basic,23,21.01,12.0,0,PayPal,True,3,0.218,0,0.127,5.6,23.94,0
103938,2018-03-31,Malaysia,Johor Bahru,Female,37.0,Standard,92,16.11,25.0,1,Credit Card,True,1,0.25,0,0.105,6.5,71.33,0
103939,2018-11-07,Singapore,Woodlands,Female,23.0,Basic,85,25.33,25.0,2,Credit Card,True,3,,0,0.119,5.2,49.1,0
103940,2021-10-26,Thailand,Hat Yai,Female,35.0,Basic,49,33.05,14.0,1,Debit Card,True,4,0.282,0,0.14,3.6,38.81,0
103941,2024-03-13,Philippines,Davao,Male,45.0,Premium,20,21.66,11.0,1,Credit Card,False,2,0.31,1,0.091,2.3,77.57,0
103942,2021-04-24,Malaysia,Ipoh,Male,36.0,Basic,55,28.03,17.0,0,Credit Card,False,2,0.09,0,0.0,8.8,36.71,0
103943,2020-06-01,Malaysia,Penang,Male,29.0,Basic,66,18.62,13.0,0,Credit Card,True,3,0.172,0,0.089,6.3,52.86,0
103944,2020-01-31,Malaysia,Penang,Male,32.0,Premium,70,18.8,12.0,1,Credit Card,True,4,0.286,1,0.0,7.5,69.24,0
103945,2023-11-14,Malaysia,Johor Bahru,Female,38.0,Standard,24,30.95,7.0,0,Debit Card,True,5,0.5,1,0.119,5.1,45.15,0
