customer_id,signup_date,country,city,gender,age,membership_tier,tenure_months,avg_session_length,sessions_per_month,support_tickets,last_payment_method,is_mobile_user,num_devices,email_click_rate,referral_count,discount_rate,satisfaction_score,monthly_spend,churn
103044,2018-11-13,thailand,bangkok,Male,35,standard,85,34.78,21,0,credit card,True,1,0.13,0,0.176,6.5,67.0,0
103045,2022-12-12,thailand,hat yai,Female,43,basic,35,25.72,11,1,debit card,True,3,0.252,1,0.018,3.1,37.36,0
103046,2022-03-13,singapore,woodlands,Female,28,basic,44,20.97,16,1,paypal,True,4,0.416,1,0.062,3.3,33.25,0
103047,2020-10-16,malaysia,kuala lumpur,Male,31,basic,61,10.69,24,0,credit card,False,3,0.22,0,0.063,8.1,24.22,0
103048,2019-01-03,malaysia,penang,Female,23,standard,83,31.84,23,1,credit card,False,3,0.248,0,0.06,7.2,55.12,0
103049,2019-07-09,malaysia,ipoh,Female,26,basic,77,20.97,15,0,credit card,True,1,0.101,0,0.045,8.2,60.23,0
103050,2025-04-06,malaysia,johor bahru,Female,47,standard,7,16.33,18,0,e-wallet,False,4,0.472,1,0.09,5.5,52.25,0
103051,2021-06-03,singapore,woodlands,Female,40,basic,54,27.86,19,0,debit card,True,5,0.306,2,0.002,7.8,52.08,0
103052,2019-04-25,malaysia,shah alam,Male,54,vip,79,28.18,21,0,debit card,False,2,0.243,1,0.097,5.9,76.59,0
103053,2022-12-27,malaysia,penang,Female,28,basic,34,14.62,17,0,paypal,False,2,0.228,0,0.061,6.7,57.14,0
103054,2020-07-28,indonesia,surabaya,Female,49,basic,64,15.96,16,1,debit card,False,4,0.262,1,0.108,5.9,65.07,0
103055,2018-01-14,brunei,seria,Unknown,28,basic,95,26.5,11,1,credit card,True,3,0.166,1,0.136,5.3,19.55,0
103056,2023-09-07,indonesia,denpasar,Male,30,basic,26,31.67,23,1,e-wallet,True,2,0.256,1,0.011,4.6,60.13,0
103057,2018-05-22,malaysia,shah alam,Female,60,standard,90,19.36,16,1,bank transfer,True,2,0.231,0,0.059,6.4,10.99,0
103058,2019-08-13,malaysia,kuala lumpur,Male,27,standard,76,20.34,22,0,paypal,True,6,0.498,1,0.098,4.8,71.27,0
103059,2022-11-18,philippines,cebu,Male,49,standard,36,16.48,15,1,debit card,True,5,0.19,0,0.02,4.9,63.53,0
103060,2019-04-18,malaysia,penang,Other,35,premium,79,31.85,20,0,credit card,False,3,0.436,0,0.056,8.0,54.92,0
103061,2022-03-28,malaysia,penang,Male,25,basic,44,27.25,21,0,debit card,True,3,0.137,1,0.099,6.0,10.92,0
103062,2021-04-22,indonesia,bandung,Male,22,premium,55,13.08,19,1,credit card,False,6,0.09,0,0.18,7.3,65.87,0
103063,2018-11-13,indonesia,jakarta,Female,36,premium,85,35.29,22,1,debit card,True,3,0.506,0,0.097,5.8,75.34,0
103064,2021-10-16,indonesia,jakarta,Female,25,premium,49,49.6,14,1,credit card,True,2,0.168,1,0.118,7.1,90.91,0
103065,2019-03-21,malaysia,unknown,Male,32,basic,80,7.6,18,1,paypal,False,2,0.376,0,0.071,5.0,45.94,0
103066,2024-06-01,malaysia,shah alam,Female,18,basic,17,24.79,17,0,paypal,True,2,0.212,0,0.029,6.4,57.01,0
103067,2024-09-17,brunei,bandar seri begawan,Female,38,standard,13,9.63,22,1,credit card,True,1,0.215,0,0.0,7.2,55.17,0
103068,2025-08-31,malaysia,ipoh,Female,21,basic,2,19.63,17,0,credit card,True,1,0.29,0,0.119,7.0,70.13,0
103069,2023-05-16,indonesia,surabaya,Male,34,basic,30,10.26,24,0,credit card,True,4,0.398,1,0.065,6.8,30.09,0
103070,2024-04-29,thailand,pattaya,Male,23,basic,18,33.76,18,0,credit card,False,2,0.198,0,0.05,8.2,75.68,0
103071,2020-04-26,indonesia,jakarta,Male,46,standard,67,19.06,16,6,bank transfer,True,3,0.224,3,0.032,4.9,44.84,0
103072,2024-08-21,malaysia,johor bahru,Female,18,basic,14,30.09,18,0,unknown,False,1,0.387,3,0.054,7.2,33.67,0
103073,2019-08-08,malaysia,ipoh,Female,32,premium,76,23.38,20,0,paypal,True,4,0.254,0,0.146,6.7,82.11,0
103074,2020-03-09,indonesia,jakarta,Female,40,standard,69,35.63,20,0,credit card,True,3,0.258,0,0.13,9.5,61.57,0
103075,2019-04-16,vietnam,hanoi,Female,38,basic,79,12.32,15,2,paypal,True,4,0.193,1,0.067,3.6,44.47,0
103076,2020-01-02,philippines,davao,Female,24,premium,71,4.45,16,0,credit card,True,2,0.144,0,0.146,8.6,52.44,0
103077,2020-08-29,malaysia,kuala lumpur,Male,19,premium,63,17.37,12,0,credit card,True,2,0.333,1,0.051,6.1,67.85,0
103078,2023-09-26,malaysia,penang,Female,42,basic,25,19.01,28,2,bank transfer,True,4,0.282,0,0.125,5.8,65.13,0
103079,2023-09-03,philippines,manila,Female,34,basic,26,9.26,19,0,credit card,False,1,0.119,0,0.127,6.9,49.83,0
103080,2021-08-06,thailand,pattaya,Female,25,basic,51,25.43,15,1,credit card,True,2,0.033,1,0.043,6.0,56.53,0
103081,2024-09-16,philippines,davao,Male,42,premium,13,21.94,17,1,debit card,True,3,0.214,1,0.0,6.1,70.53,0
103082,2020-11-13,malaysia,shah alam,Female,30,basic,60,32.67,25,3,credit card,True,5,0.072,0,0.052,6.5,64.02,0
103083,2020-12-23,indonesia,denpasar,Male,29,premium,59,30.28,24,0,paypal,True,3,0.279,1,0.1,8.4,98.58,0
103084,2022-08-11,thailand,pattaya,Male,27,standard,39,18.01,18,0,bank transfer,True,1,0.491,0,0.097,6.2,62.23,0
103085,2022-07-10,thailand,chiang mai,Female,28,standard,40,12.74,18,1,credit card,True,3,0.111,0,0.0,3.6,62.33,0
103086,2021-06-16,singapore,tampines,Female,35,basic,53,8.29,18,0,paypal,False,1,0.212,1,0.09,6.7,11.54,0
103087,2018-10-10,malaysia,shah alam,Male,38,basic,86,20.42,17,1,credit card,True,1,0.178,0,0.016,5.4,59.69,0
103088,2023-11-11,indonesia,denpasar,Female,49,basic,24,20.28,17,1,debit card,True,6,0.344,0,0.127,6.3,51.44,0
103089,2021-10-30,malaysia,kuala lumpur,Male,22,basic,49,25.08,16,1,e-wallet,True,3,0.328,1,0.07,4.4,21.45,0
103090,2025-06-26,singapore,tampines,Male,32,standard,4,8.95,16,1,debit card,True,1,0.3,1,0.144,5.9,40.14,0
103091,2024-06-15,philippines,quezon city,Male,34,premium,17,23.12,17,1,credit card,True,2,0.054,0,0.072,5.4,59.49,0
103092,2022-11-08,malaysia,shah alam,Female,39,premium,36,26.22,24,1,credit card,False,6,0.141,0,0.078,6.8,106.2,0
103093,2018-01-07,vietnam,hai phong,Female,44,basic,95,16.81,17,0,credit card,False,2,0.155,1,0.005,8.0,39.2,0
103094,2020-02-27,malaysia,kuala lumpur,Female,34,basic,69,26.51,11,2,credit card,True,3,0.429,1,0.088,5.5,40.92,0
103095,2018-02-12,indonesia,surabaya,Female,29,premium,94,20.08,22,1,credit card,True,4,0.156,0,0.143,7.3,55.03,0
103096,2025-08-04,brunei,bangar,Male,40,premium,3,31.48,23,1,credit card,True,4,0.28,0,0.177,5.0,102.63,0
103097,2018-07-20,malaysia,johor bahru,Male,20,basic,88,33.47,22,0,credit card,True,4,0.654,0,0.127,5.6,31.83,0
103098,2025-06-07,malaysia,ipoh,Female,18,standard,5,22.22,16,0,debit card,False,3,0.135,0,0.064,5.7,38.36,0
103099,2022-08-16,singapore,yishun,Male,58,basic,39,28.88,25,1,credit card,True,6,0.332,0,0.025,7.2,55.78,0
103100,2019-07-02,malaysia,shah alam,Female,28,basic,77,11.19,15,2,credit card,False,3,0.231,0,0.049,6.9,47.29,0
103101,2018-08-14,thailand,chiang mai,Female,31,standard,88,18.2,16,1,bank transfer,True,3,0.34,1,0.098,6.1,14.94,0
103102,2019-09-25,philippines,quezon city,Female,40,premium,74,24.94,15,0,bank transfer,False,2,0.387,0,0.012,7.3,84.51,0
103103,2022-03-25,singapore,central,Male,38,basic,44,18.42,17,0,credit card,True,6,0.081,0,0.115,4.7,58.48,0
103104,2021-09-20,malaysia,ipoh,Male,43,standard,50,19.78,17,1,unknown,True,3,0.099,1,0.103,4.2,29.94,0
103105,2021-04-19,singapore,tampines,Female,43,standard,55,14.21,20,0,bank transfer,True,1,0.251,0,0.006,7.8,71.62,0
103106,2024-02-20,thailand,hat yai,Male,22,standard,20,35.86,13,1,credit card,False,4,0.155,0,0.105,5.8,72.15,0
103107,2019-06-22,malaysia,ipoh,Female,46,standard,77,14.35,16,0,debit card,True,2,0.04,0,0.117,7.5,35.7,0
103108,2019-04-26,indonesia,medan,Male,40,basic,79,28.17,21,1,credit card,True,2,0.146,0,0.145,7.2,80.51,0
103109,2019-03-06,indonesia,bandung,Male,38,basic,81,17.96,10,1,paypal,True,2,0.397,0,0.075,4.8,36.65,0
103110,2021-09-12,indonesia,bandung,Male,39,standard,50,21.94,23,0,paypal,True,3,0.199,0,0.045,8.0,65.87,0
103111,2020-08-02,malaysia,ipoh,Male,18,standard,64,16.97,18,2,credit card,True,1,0.231,0,0.079,6.5,35.53,0
103112,2023-04-13,thailand,chiang mai,Female,33,basic,31,19.17,21,0,bank transfer,False,2,0.226,1,0.082,8.0,44.88,0
103113,2022-12-29,malaysia,penang,Male,26,standard,34,25.23,17,2,unknown,False,3,0.086,0,0.0,3.2,65.38,0
103114,2025-03-10,malaysia,shah alam,Male,25,standard,8,26.85,20,1,credit card,True,6,0.335,0,0.105,7.9,79.17,0
103115,2018-04-21,vietnam,da nang,Male,31,standard,91,29.03,21,2,credit card,True,1,0.134,0,0.091,3.6,49.48,0
103116,2018-07-31,thailand,bangkok,Male,42,standard,88,22.23,14,0,paypal,True,3,0.331,0,0.009,5.8,27.7,0
103117,2022-09-03,malaysia,johor bahru,Male,38,standard,38,30.6,21,0,credit card,True,1,0.224,0,0.133,8.3,43.9,0
103118,2020-04-30,malaysia,penang,Male,39,basic,67,23.86,17,0,paypal,True,3,0.208,0,0.106,6.0,36.65,0
103119,2020-09-13,malaysia,ipoh,Female,31,standard,62,21.94,12,0,paypal,True,5,0.1,1,0.053,6.4,44.82,0
103120,2020-09-22,malaysia,kuala lumpur,Female,38,basic,62,28.76,11,0,paypal,False,4,0.11,1,0.0,7.8,38.05,0
103121,2025-03-03,malaysia,kuala lumpur,Female,33,standard,8,22.86,19,0,credit card,True,6,0.097,0,0.136,8.2,43.08,0
103122,2023-06-23,malaysia,unknown,Female,44,standard,28,23.9,16,1,e-wallet,True,4,0.2,0,0.0,6.3,30.9,0
103123,2023-03-26,singapore,central,Male,41,basic,31,14.1,22,0,paypal,True,2,0.167,1,0.078,6.8,52.81,0
103124,2019-10-28,thailand,hat yai,Female,36,basic,73,16.86,18,0,bank transfer,True,2,0.107,0,0.11,6.6,50.34,0
103125,2018-12-16,indonesia,jakarta,Female,28,basic,84,25.26,23,0,debit card,True,5,0.204,0,0.132,8.7,73.45,0
103126,2022-03-18,indonesia,surabaya,Male,37,standard,44,14.94,22,1,debit card,True,4,0.072,0,0.099,7.7,27.0,0
103127,2025-06-21,malaysia,kuala lumpur,Female,37,basic,4,22.23,18,1,debit card,True,1,0.064,0,0.059,5.0,33.65,0
103128,2018-09-08,philippines,quezon city,Male,36,basic,87,6.82,18,0,credit card,True,5,0.27,0,0.219,7.9,36.35,0
103129,2022-04-16,vietnam,can tho,Male,31,standard,43,37.24,18,3,debit card,True,1,0.227,1,0.122,4.9,58.03,0
103130,2024-06-24,vietnam,hanoi,Female,29,basic,16,21.94,22,2,paypal,True,3,0.133,1,0.079,5.4,64.05,0
103131,2021-04-21,vietnam,can tho,Male,38,basic,55,18.4,18,0,paypal,True,1,0.243,0,0.026,5.5,54.12,0
103132,2024-02-15,philippines,quezon city,Male,27,premium,21,34.06,23,0,debit card,True,6,0.231,0,0.171,4.0,82.24,0
103133,2025-08-04,indonesia,jakarta,Male,33,premium,3,14.86,23,1,credit card,True,2,0.12,0,0.034,5.9,63.51,0
103134,2021-08-12,malaysia,kuala lumpur,Male,40,basic,51,17.51,23,0,credit card,False,3,0.273,1,0.032,7.3,73.42,0
103135,2023-04-30,indonesia,medan,Male,35,standard,30,26.06,19,0,debit card,False,1,0.287,1,0.091,8.3,55.86,0
103136,2018-03-20,thailand,pattaya,Female,25,standard,93,29.45,21,1,debit card,False,1,0.069,0,0.02,8.8,52.24,0
103137,2019-06-30,thailand,pattaya,Female,38,premium,77,17.42,23,0,credit card,False,3,0.111,0,0.16,8.2,47.86,0
103138,2022-02-02,indonesia,denpasar,Female,53,standard,45,25.67,23,0,paypal,True,2,0.317,2,0.014,8.7,89.67,0
103139,2020-07-12,malaysia,shah alam,Male,41,standard,64,24.69,21,0,credit card,False,2,0.263,0,0.12,8.0,63.8,0
103140,2019-09-11,malaysia,ipoh,Other,33,premium,75,21.8,15,0,e-wallet,True,3,0.33,1,0.019,6.6,71.78,0
103141,2018-11-01,philippines,davao,Female,35,basic,85,17.66,16,1,debit card,True,2,0.046,0,0.058,4.4,34.16,0
103142,2024-02-25,indonesia,jakarta,Male,55,standard,20,28.74,20,0,debit card,False,6,0.174,1,0.205,8.0,78.99,0
103143,2022-05-17,indonesia,jakarta,Female,43,basic,42,5.88,6,0,credit card,False,3,0.076,0,0.156,6.1,37.23,0
103144,2025-02-14,malaysia,penang,Female,19,premium,8,23.11,22,0,credit card,True,4,0.116,1,0.019,8.4,85.3,0
103145,2020-11-13,malaysia,johor bahru,Female,41,vip,60,16.53,20,1,credit card,True,5,0.138,1,0.041,6.2,83.05,0
103146,2022-08-26,philippines,quezon city,Male,47,basic,39,21.03,21,0,paypal,True,4,0.06,1,0.129,7.8,48.01,0
103147,2022-01-24,indonesia,medan,Male,18,basic,46,16.45,18,0,credit card,True,4,0.464,0,0.052,7.3,50.24,0
103148,2024-02-09,thailand,unknown,Unknown,99,basic,21,12.35,15,0,credit card,True,1,0.078,0,0.0,6.6,57.3,0
103149,2023-02-12,singapore,woodlands,Female,33,basic,33,16.84,22,1,bank transfer,False,3,0.237,0,0.113,6.3,67.62,0
103150,2025-04-08,indonesia,bandung,Female,47,standard,7,17.56,21,0,debit card,False,3,0.244,1,0.063,5.9,35.69,0
103151,2018-03-24,malaysia,ipoh,Female,34,standard,92,20.15,15,0,bank transfer,True,2,0.103,0,0.113,6.7,55.43,0
103152,2018-04-03,thailand,bangkok,Female,38,standard,92,21.91,15,1,credit card,True,2,0.046,1,0.14,5.5,50.13,0
103153,2025-04-18,singapore,jurong,Male,38,standard,6,27.02,25,2,bank transfer,False,1,0.076,0,0.133,7.2,43.06,0
103154,2025-03-05,singapore,central,Female,41,basic,8,33.86,14,0,e-wallet,False,1,0.185,0,0.124,5.8,56.05,0
103155,2025-03-13,indonesia,denpasar,Male,39,standard,8,22.54,18,0,e-wallet,True,2,0.221,0,0.081,5.1,30.99,0
103156,2022-01-07,philippines,davao,Female,27,premium,46,13.65,22,0,credit card,True,6,0.368,0,0.103,7.7,47.14,0
103157,2023-07-18,malaysia,ipoh,Female,33,standard,28,28.21,14,1,credit card,False,2,0.337,0,0.085,3.6,46.56,0
103158,2020-02-13,vietnam,hai phong,Male,35,basic,69,24.12,13,1,e-wallet,False,2,0.355,0,0.08,4.2,41.85,0
103159,2021-10-25,malaysia,shah alam,Unknown,46,basic,49,14.02,18,0,credit card,True,5,0.117,1,0.066,6.1,42.11,0
103160,2025-05-22,singapore,unknown,Male,39,basic,5,22.6,16,2,debit card,False,3,0.174,0,0.048,6.4,20.27,0
103161,2020-03-02,malaysia,ipoh,Male,29,standard,69,27.41,22,0,credit card,False,5,0.231,0,0.09,6.9,63.3,0
103162,2019-04-21,malaysia,ipoh,Male,27,basic,79,15.24,19,0,e-wallet,True,2,0.278,0,0.12,6.4,47.78,0
103163,2019-05-19,singapore,yishun,Male,41,premium,78,17.49,22,0,credit card,False,4,0.333,2,0.011,7.5,68.49,0
103164,2023-02-14,malaysia,kuala lumpur,Male,31,premium,33,22.61,17,1,credit card,True,3,0.209,0,0.079,7.1,46.5,0
103165,2018-08-19,singapore,yishun,Male,42,standard,87,19.67,23,0,debit card,False,4,0.245,0,0.076,7.3,82.59,0
103166,2022-05-06,philippines,quezon city,Female,34,basic,42,9.62,18,3,debit card,False,4,0.158,0,0.079,6.1,31.48,0
103167,2022-11-10,malaysia,penang,Female,48,standard,36,40.76,16,1,debit card,True,6,0.031,3,0.04,7.0,81.28,0
103168,2025-06-30,thailand,hat yai,Female,28,premium,4,17.18,7,0,debit card,True,1,0.168,0,0.175,6.3,64.79,0
103169,2024-03-06,singapore,tampines,Male,48,basic,20,16.4,17,1,credit card,True,4,0.221,0,0.101,4.0,41.43,0
103170,2018-05-11,indonesia,medan,Female,44,vip,91,18.98,15,1,e-wallet,True,2,0.24,0,0.0,5.5,70.36,0
103171,2020-01-13,malaysia,ipoh,Female,31,standard,70,21.11,11,1,credit card,False,2,0.231,1,0.048,5.5,144.66457226854075,0
103172,2019-01-19,malaysia,kuala lumpur,Male,27,basic,82,24.48,13,0,debit card,False,2,0.222,1,0.066,6.0,46.53,0
103173,2022-04-16,malaysia,kuala lumpur,Female,52,standard,43,13.36,18,0,credit card,False,4,0.163,0,0.131,5.7,51.48,0
103174,2024-08-06,malaysia,penang,Male,27,basic,15,31.97,12,0,credit card,False,4,0.153,0,0.066,7.0,31.15,0
103175,2020-01-31,malaysia,kuala lumpur,Female,38,basic,70,10.53,14,0,paypal,True,2,0.18,1,0.027,7.3,58.01,0
103176,2021-02-21,indonesia,jakarta,Male,38,standard,57,18.35,18,0,debit card,False,3,0.222,0,0.068,7.1,61.54,0
103177,2020-07-31,philippines,manila,Male,35,basic,64,28.03,25,2,paypal,False,2,0.175,0,0.121,5.5,61.46,0
103178,2025-05-19,vietnam,hai phong,Female,42,basic,5,27.53,28,2,credit card,True,4,0.133,0,0.103,4.8,61.64,0
103179,2021-07-20,thailand,bangkok,Male,27,basic,52,3.0,16,0,unknown,False,1,0.261,0,0.093,6.7,38.25,0
103180,2024-07-30,malaysia,johor bahru,Male,52,basic,15,21.42,19,0,credit card,True,2,0.202,0,0.074,8.2,34.82,0
103181,2023-11-18,malaysia,ipoh,Female,28,basic,24,22.35,17,0,debit card,True,5,0.112,0,0.045,7.2,41.79,0
103182,2025-08-10,malaysia,kuala lumpur,Female,34,standard,3,23.79,11,0,credit card,True,3,0.29,0,0.056,5.2,47.19,0
103183,2022-06-28,malaysia,kuala lumpur,Female,35,basic,40,17.09,14,1,credit card,False,6,0.185,0,0.0,6.6,54.3,0
103184,2018-10-28,singapore,central,Male,44,basic,85,19.89,12,1,paypal,True,5,0.033,1,0.121,6.0,45.48,0
103185,2019-09-01,indonesia,surabaya,Male,52,basic,75,26.06,12,0,credit card,True,5,0.154,4,0.079,6.3,32.21,0
103186,2023-01-26,malaysia,kuala lumpur,Female,53,basic,33,27.9,10,0,paypal,False,3,0.237,2,0.055,6.0,42.87,0
103187,2020-05-31,malaysia,kuala lumpur,Male,45,basic,66,10.44,25,0,credit card,True,2,0.467,0,0.063,5.5,80.13,0
103188,2024-02-29,vietnam,can tho,Male,32,premium,20,25.65,25,1,paypal,True,2,0.301,0,0.091,7.3,106.43,0
103189,2021-05-06,thailand,phuket,Female,35,standard,54,24.74,23,1,paypal,True,2,0.183,1,0.0,4.5,73.65,0
103190,2023-11-30,malaysia,johor bahru,Male,32,vip,23,28.7,23,1,credit card,True,4,0.445,0,0.049,4.8,69.56,0
103191,2024-08-25,philippines,manila,Male,24,basic,14,15.02,16,1,credit card,False,4,0.298,0,0.11,5.6,37.98,0
103192,2020-01-25,philippines,davao,Male,32,premium,70,25.49,21,0,e-wallet,True,7,0.08,1,0.0,10.0,70.3,0
103193,2021-04-21,malaysia,penang,Male,43,standard,55,7.0,13,0,credit card,True,4,0.331,0,0.053,5.2,33.14,0
103194,2020-03-06,malaysia,johor bahru,Male,27,standard,69,19.0,13,1,debit card,True,4,0.158,0,0.054,3.9,28.13,0
103195,2024-07-12,singapore,jurong,Male,18,basic,16,19.38,16,0,credit card,True,3,0.305,0,0.113,4.1,54.3,0
103196,2023-06-18,philippines,davao,Male,24,basic,29,22.63,17,1,paypal,False,1,0.088,0,0.079,7.6,49.83,0
103197,2021-08-16,vietnam,hai phong,Female,42,premium,51,27.79,22,0,paypal,True,5,0.312,0,0.0,7.7,73.03,0
103198,2018-08-10,malaysia,shah alam,Female,20,standard,88,13.24,19,0,credit card,True,2,0.035,0,0.027,8.2,43.99,0
103199,2020-10-08,malaysia,shah alam,Male,31,standard,61,31.61,19,2,credit card,True,6,0.13,0,0.037,6.8,45.69,0
103200,2025-09-08,indonesia,unknown,Female,32,basic,2,3.21,20,0,e-wallet,True,3,0.299,0,0.142,7.9,42.09,0
103201,2019-11-20,singapore,tampines,Male,37,basic,72,8.49,18,1,paypal,False,2,0.341,0,0.152,6.4,24.0,1
103202,2018-04-28,malaysia,johor bahru,Male,37,vip,91,29.53,18,1,credit card,True,7,0.347,0,0.063,5.9,68.95,0
103203,2018-06-23,vietnam,hanoi,Male,39,standard,89,22.83,12,0,debit card,True,3,0.2,1,0.169,4.5,52.15,0
103204,2021-05-27,indonesia,bandung,Female,34,premium,54,35.65,12,0,e-wallet,True,5,0.321,1,0.064,6.0,89.3,0
103205,2024-06-24,vietnam,hai phong,Unknown,26,basic,16,28.13,20,1,debit card,True,3,0.139,1,0.129,7.2,26.86,0
103206,2023-08-07,vietnam,can tho,Female,43,standard,27,22.1,18,0,credit card,True,2,0.113,1,0.208,9.3,45.55,0
103207,2019-03-17,thailand,chiang mai,Male,19,basic,80,18.06,15,2,credit card,True,2,0.233,1,0.133,6.5,27.56,0
103208,2021-05-09,singapore,woodlands,Male,42,basic,54,16.98,18,0,debit card,True,3,0.216,2,0.117,6.8,63.53,0
103209,2022-05-19,indonesia,bandung,Female,45,standard,42,24.94,20,0,bank transfer,True,2,0.106,0,0.068,7.8,55.3,0
103210,2024-09-28,malaysia,penang,Male,56,standard,13,21.94,12,0,debit card,True,2,0.598,1,0.065,4.6,33.68,0
103211,2020-10-24,indonesia,surabaya,Female,28,basic,61,24.0,12,0,paypal,True,6,0.167,0,0.022,4.9,79.47,0
103212,2020-08-07,malaysia,kuala lumpur,Female,30,standard,64,16.59,10,0,bank transfer,True,4,0.552,0,0.048,5.7,49.92,0
103213,2018-03-24,thailand,hat yai,Female,35,standard,92,23.62,20,0,credit card,False,1,0.172,1,0.007,7.3,64.96,0
103214,2020-09-15,malaysia,shah alam,Female,35,premium,62,34.32,24,0,credit card,False,2,0.118,0,0.035,8.3,88.03,0
103215,2024-12-15,malaysia,penang,Female,43,basic,10,26.44,21,2,e-wallet,False,2,0.107,0,0.015,7.2,74.37,0
103216,2023-08-16,malaysia,ipoh,Female,40,basic,27,18.25,21,1,credit card,True,1,0.21,0,0.077,6.3,24.77,0
103217,2025-07-15,malaysia,penang,Female,32,premium,3,24.81,10,1,paypal,True,2,0.13,1,0.048,4.3,66.83,0
103218,2022-10-19,thailand,bangkok,Male,34,standard,37,24.21,15,1,debit card,True,2,0.266,0,0.134,5.3,45.93,0
103219,2018-12-13,thailand,hat yai,Female,43,standard,84,23.65,17,1,debit card,True,4,0.34,0,0.05,6.2,40.85,0
103220,2019-06-18,singapore,woodlands,Male,24,basic,77,25.07,22,2,debit card,False,4,0.253,0,0.212,4.3,30.03,0
103221,2025-05-28,malaysia,penang,Male,33,premium,5,29.26,17,0,paypal,False,2,0.43,0,0.089,7.4,55.59,0
103222,2022-12-26,malaysia,kuala lumpur,Male,40,premium,34,30.6,20,1,e-wallet,True,4,0.306,0,0.113,6.1,58.21,0
103223,2019-03-27,malaysia,ipoh,Male,25,standard,80,22.02,19,1,bank transfer,False,3,0.171,0,0.114,7.3,71.37,0
103224,2020-07-06,malaysia,penang,Female,18,premium,65,10.98,21,1,credit card,True,2,0.285,1,0.122,5.5,48.24,0
103225,2020-08-11,philippines,cebu,Female,48,standard,63,22.68,15,0,credit card,False,2,0.222,1,0.099,9.8,40.52,0
103226,2018-08-02,malaysia,shah alam,Male,35,basic,88,20.74,23,2,e-wallet,False,1,0.261,0,0.141,7.5,40.53,0
103227,2020-06-18,malaysia,kuala lumpur,Male,24,standard,65,26.41,14,1,credit card,True,2,0.246,1,0.031,6.3,53.36,0
103228,2021-04-04,malaysia,johor bahru,Female,35,premium,56,12.31,32,0,credit card,False,3,0.031,0,0.102,8.5,60.78,0
103229,2024-08-17,malaysia,penang,Female,33,standard,14,26.0,28,0,paypal,False,5,0.11,1,0.023,5.1,78.97,0
103230,2019-10-15,singapore,yishun,Female,26,standard,73,23.02,14,0,credit card,True,4,0.102,0,0.077,4.8,40.35,0
103231,2024-12-29,indonesia,medan,Male,38,basic,10,14.21,20,0,paypal,True,2,0.128,0,0.079,7.2,74.92,0
103232,2020-09-09,malaysia,shah alam,Female,35,premium,62,5.41,18,1,e-wallet,True,3,0.261,0,0.069,7.7,73.85,0
103233,2019-07-30,malaysia,penang,Male,29,standard,76,28.95,21,0,debit card,True,5,0.125,2,0.03,9.0,62.34,0
103234,2018-11-29,malaysia,penang,Male,28,basic,84,14.09,22,0,credit card,True,1,0.215,0,0.177,6.7,37.37,0
103235,2018-07-31,malaysia,penang,Male,26,standard,88,10.16,23,2,credit card,True,4,0.123,0,0.016,5.1,53.29,0
103236,2018-10-16,malaysia,johor bahru,Male,42,vip,86,17.48,16,0,credit card,True,6,0.187,0,0.159,7.8,94.49,1
103237,2025-04-11,philippines,cebu,Male,24,basic,7,31.37,9,2,credit card,True,2,0.393,1,0.073,4.4,44.42,0
103238,2024-01-23,indonesia,jakarta,Other,28,basic,21,23.56,23,0,e-wallet,True,3,0.401,1,0.062,6.0,63.96,0
103239,2023-12-14,indonesia,denpasar,Male,36,basic,23,25.56,17,0,credit card,True,2,0.11,0,0.04,7.0,86.64,0
103240,2020-11-21,singapore,tampines,Male,48,basic,60,21.62,16,0,credit card,True,1,0.325,0,0.052,7.1,51.22,0
103241,2023-04-15,singapore,jurong,Male,36,basic,31,24.41,17,0,paypal,False,4,0.197,1,0.011,6.6,59.21,0
103242,2018-10-01,indonesia,denpasar,Male,40,premium,86,20.37,17,0,bank transfer,True,6,0.528,1,0.022,5.7,82.6,0
103243,2021-08-17,thailand,pattaya,Female,36,basic,51,18.23,16,0,credit card,False,4,0.258,0,0.073,7.6,38.19,0
103244,2025-04-16,thailand,chiang mai,Male,43,premium,6,16.88,18,0,paypal,True,2,0.205,0,0.067,7.6,85.26,0
103245,2024-05-12,malaysia,ipoh,Female,52,basic,18,19.55,23,0,credit card,False,2,0.377,0,0.131,5.8,42.42,0
103246,2020-10-27,singapore,woodlands,Male,31,premium,61,21.94,22,0,credit card,False,6,0.03,0,0.069,6.6,75.29,0
103247,2023-02-26,singapore,jurong,Female,35,basic,32,26.56,15,2,credit card,True,3,0.146,0,0.153,4.1,26.77,0
103248,2022-01-18,vietnam,hanoi,Female,37,standard,46,15.14,15,0,e-wallet,False,4,0.556,0,0.075,7.2,33.47,0
103249,2021-02-27,indonesia,bandung,Unknown,40,basic,57,11.36,21,1,bank transfer,False,4,0.081,1,0.064,7.7,71.8,0
103250,2018-04-07,indonesia,jakarta,Female,36,basic,92,21.28,15,2,debit card,True,3,0.39,0,0.0,3.3,62.57,0
103251,2018-10-04,malaysia,johor bahru,Female,30,basic,86,8.33,18,1,credit card,True,3,0.301,0,0.065,2.9,20.62,0
103252,2021-08-01,indonesia,denpasar,Male,35,standard,52,29.25,18,0,e-wallet,False,2,0.153,0,0.141,7.8,64.96,0
103253,2021-04-11,malaysia,ipoh,Female,57,basic,55,3.0,22,0,debit card,True,1,0.309,0,0.189,8.1,28.07,0
